screen_name,dbpedia_types
TheRocketSummer,"[['Person', 'Artist', 'MusicalArtist']]"
GreatLakeSwim,"[['Band', 'Organisation', 'Group']]"
RepLoisFrankel,"[['Person', 'Politician', 'Politician']]"
concept2,[['Company']]
jbonne,"[['Person', 'Writer']]"
MarkAmesExiled,[['Person']]
rsuter20,"[['Person', 'Athlete', 'IceHockeyPlayer', 'WinterSportPlayer']]"
mrSamuelBarnett,[['Actor']]
CraigRoberts10,[['Actor']]
giraffage,"[['Person', 'Artist', 'MusicalArtist']]"
starlandNJ,"[['Building', 'Venue', 'ArchitecturalStructure']]"
TowerBridge,"[['Bridge', 'ArchitecturalStructure', 'Infrastructure', 'RouteOfTransportation']]"
queen_v21,"[['Person', 'Athlete', 'TennisPlayer']]"
AnthonyMasonCBS,[['Journalist']]
RonimoGames,"[['Company', 'Organisation']]"
ZombyMusic,"[['Person', 'Artist', 'MusicalArtist']]"
swollenmembers,"[['Band', 'Organisation', 'Group']]"
superchunk,"[['Band', 'Organisation', 'Group']]"
IsabelDurant1,[['Person']]
viaSimonRomero,[['Journalist']]
THEREALPAIGION,[['Person']]
Peter_Mooney_,[['Actor']]
xanderberkeley,[['Actor']]
SageUSAmerica,[['Company']]
barbaraslavin1,[['Person']]
ToyotaCenter,"[['Building', 'Venue', 'ArchitecturalStructure', 'Stadium']]"
ConnecticutSun,"[['BasketballTeam', 'Organisation', 'SportsTeam']]"
cpsj,"[['Newspaper', 'WrittenWork', 'PeriodicalLiterature', 'Work']]"
JuilliardSchool,"[['University', 'Organisation', 'EducationalInstitution']]"
CHSAA,[['Organisation']]
theebikinikill,"[['Band', 'Organisation', 'Group']]"
profvrr,"[['Artist', 'Person']]"
profvrr,"[['Scientist', 'Person']]"
MayceeBarber,"[['Person', 'Athlete', 'MartialArtist']]"
jackyljesse,"[['Person', 'Artist', 'MusicalArtist']]"
nyandcompany,"[['Company', 'Organisation']]"
alleycatallies,[['Organisation']]
RepDavid,"[['Person', 'Politician', 'Politician']]"
ahejlsberg,[['Person']]
The_Perturbator,"[['Person', 'Artist', 'MusicalArtist']]"
dyllonburnside,[['Actor']]
Experian_US,[['Company']]
sherilynfenn1,[['Actor']]
RafaelCasal,"[['Person', 'Artist', 'MusicalArtist']]"
Panavision,"[['Company', 'Organisation']]"
steve_duda,"[['Person', 'Artist', 'MusicalArtist']]"
JeffSkinner,"[['Person', 'Athlete', 'IceHockeyPlayer', 'WinterSportPlayer']]"
blueskystudios,"[['Company', 'Organisation']]"
ContiUK,"[['Company', 'Organisation']]"
IAmMaggieRose,"[['Person', 'Artist', 'MusicalArtist']]"
Jabari_Greer,"[['Person', 'AmericanFootballPlayer', 'Athlete', 'GridironFootballPlayer']]"
KeithBradsher,[['Journalist']]
WillowCreekCC,"[['Building', 'HistoricBuilding', 'ArchitecturalStructure']]"
1035KTU,[['Station']]
1035KTU,"[['RadioStation', 'Broadcaster', 'Organisation']]"
kzeit70,"[['Person', 'AmericanFootballPlayer', 'Athlete', 'GridironFootballPlayer']]"
msladyjustice1,[['Person']]
JawuanJames70,"[['Person', 'AmericanFootballPlayer', 'Athlete', 'GridironFootballPlayer']]"
gollygoose33,"[['Person', 'Athlete', 'IceHockeyPlayer', 'WinterSportPlayer']]"
TheHISHEdotcom,"[['TelevisionShow', 'Work']]"
TheTeriHarrison,[['Actor']]
WildBeasts,"[['Person', 'Artist', 'MusicalArtist']]"
channelfred,"[['Company', 'Organisation']]"
channelfred,"[['Broadcaster', 'Organisation']]"
TreesforCities,[['Organisation']]
dreelovechild,"[['Person', 'Model']]"
daniellesteel,"[['Person', 'Writer']]"
MolecularCell,"[['AcademicJournal', 'WrittenWork', 'PeriodicalLiterature', 'Work']]"
MaxFunHQ,[['RadioProgram']]
MaxFunHQ,"[['BroadcastNetwork', 'Broadcaster', 'Organisation']]"
jasoncarthen,[['Person']]
mattbai,[['Journalist']]
CadyMcClain,[['Actor']]
TyndaleHouse,"[['Company', 'Publisher', 'Organisation']]"
AhmadAlhendawi,"[['Person', 'Politician']]"
AtlanticBooks,"[['Publisher', 'Company', 'Organisation']]"
AtlanticBooks,[['Building']]
RealAngieBrown,"[['Person', 'Artist', 'MusicalArtist']]"
janewiedlin,"[['Person', 'Artist', 'MusicalArtist']]"
Wuki,"[['Person', 'Artist', 'MusicalArtist']]"
OutRightIntl,[['Organisation']]
ObesitySociety,[['Organisation']]
haydenrhurst,"[['Person', 'AmericanFootballPlayer', 'Athlete', 'GridironFootballPlayer']]"
KRMGtulsa,"[['RadioStation', 'Broadcaster', 'Organisation']]"
KRMGtulsa,[['Station']]
CapitalGrille,"[['Company', 'Organisation']]"
stefenwiz61,"[['Person', 'AmericanFootballPlayer', 'Athlete', 'GridironFootballPlayer']]"
IvyBean104,[['Person']]
RepBonamici,"[['Person', 'Politician', 'Politician']]"
ClaraCMusic,"[['Person', 'Artist', 'MusicalArtist']]"
SeanPenn,[['Person']]
ToscaMusk,[['MovieDirector']]
singervehicles,"[['Company', 'Organisation']]"
CF_Foundation,[['Organisation']]
openlibrary,[['Band']]
openlibrary,"[['Website', 'Work']]"
AllisonMelnick,[['Person']]
rank1official,"[['Band', 'Organisation', 'Group']]"
EDC_Orlando,[['SocietalEvent']]
GrandMarnierUSA,[['Beverage']]
TerribleHerbst,"[['Company', 'Organisation']]"
onlineathens,"[['Newspaper', 'WrittenWork', 'PeriodicalLiterature', 'Work']]"
MollyLineFNC,[['Journalist']]
CRAIGWAYANS,"[['Person', 'Writer', 'ScreenWriter']]"
purdueglobal,"[['University', 'Organisation', 'EducationalInstitution']]"
ScienceBasedMed,"[['Website', 'Work']]"
NFHS_Org,[['Organisation']]
lambvox,"[['Person', 'Artist', 'MusicalArtist']]"
therealCarmit,"[['Person', 'Artist', 'MusicalArtist']]"
BillyZane,[['Actor']]
LiveNationNYC,[['Company']]
abc27,[['Station']]
RowanUniversity,"[['University', 'Organisation', 'EducationalInstitution']]"
bro_mccracken,"[['Person', 'Artist', 'MusicalArtist']]"
MarkBillingham,[['Actor']]
VernBuchanan,"[['Person', 'Politician', 'Politician']]"
MetamorisPro,[['Company']]
katyisd,[['Settlement']]
Hisense_USA,"[['Company', 'Organisation']]"
claudiagray,"[['Person', 'Writer']]"
calottery,[['Organisation']]
ClevelandJr,[['Actor']]
SyracuseCrunch,"[['HockeyTeam', 'Organisation', 'SportsTeam']]"
haitianhero,[['Actor']]
IdeCaestecker,[['Actor']]
annemurray1,"[['Person', 'Artist', 'MusicalArtist']]"
KerryButlerNyc,[['Person']]
faisalalmutar,[['Person']]
pennyhendrixx,"[['Person', 'AmericanFootballPlayer', 'Athlete', 'GridironFootballPlayer']]"
MenaceBermudez,"[['Person', 'Athlete', 'MartialArtist']]"
biogen,"[['Company', 'Organisation']]"
Thortontucker,"[['Person', 'Athlete', 'BasketballPlayer']]"
CameronCRussell,"[['Person', 'Model']]"
DerekMears,[['Actor']]
OliverWyman,"[['Company', 'Organisation']]"
purdueexponent,"[['Newspaper', 'WrittenWork', 'PeriodicalLiterature', 'Work']]"
MrHyde_24,"[['Person', 'AmericanFootballPlayer', 'Athlete', 'GridironFootballPlayer']]"
FlyEIA,"[['Airport', 'Infrastructure', 'ArchitecturalStructure']]"
FlyEIA,[['Ship']]
ianjameslee,[['Journalist']]
robertcaplin,[['Photographer']]
RepBrianMast,"[['Person', 'Politician']]"
RobCaggiano,"[['Person', 'Artist', 'MusicalArtist']]"
RyanStar,"[['Person', 'Artist', 'MusicalArtist']]"
Claptone_,"[['Person', 'Artist', 'MusicalArtist']]"
bconnolly8,"[['Person', 'Athlete', 'IceHockeyPlayer', 'WinterSportPlayer']]"
msuiche,"[['Person', 'Scientist']]"
CynthiaAddaiRob,[['Actor']]
FraserInstitute,[['Organisation']]
Ldn_Sinfonietta,[['Band']]
NovaAthletics,"[['SportsTeam', 'Organisation']]"
38NorthNK,"[['Website', 'Work']]"
LeRoyBell,"[['Person', 'Artist', 'MusicalArtist']]"
NovaAthletics,"[['SoccerClub', 'Organisation']]"
coachjoshheupel,"[['Person', 'AmericanFootballPlayer', 'Athlete', 'GridironFootballPlayer']]"
Kevin_Fong,"[['Person', 'Scientist']]"
heatherhemmens,[['Actor']]
DBSAlliance,[['Organisation']]
JannaLevin,"[['Person', 'Scientist']]"
ShannonBex,"[['Person', 'Artist', 'MusicalArtist']]"
Vinylz,"[['Person', 'Artist', 'MusicalArtist']]"
Viva_LaSalsa,"[['Company', 'Organisation']]"
DavidVitter,[['Politician']]
Jockey,[['Company']]
securefreedom,[['Organisation']]
Newser,"[['Website', 'Work']]"
RawFury,"[['Company', 'Organisation']]"
RepKathleenRice,"[['Person', 'Politician', 'Politician']]"
crobinson_68,"[['Person', 'AmericanFootballPlayer', 'Athlete', 'GridironFootballPlayer']]"
MaestroMaazel,[['Person']]
toniandguyworld,"[['Company', 'Organisation']]"
corcorangroup,"[['Company', 'Organisation']]"
LLSusa,[['Organisation']]
yingyangtwins,"[['Person', 'Artist', 'MusicalArtist']]"
ASPS_News,[['Organisation']]
BPC_Bipartisan,[['Organisation']]
C_Shaughnessy,[['Actor']]
thamburger,[['Journalist']]
TwoSportman,"[['Person', 'Athlete', 'BaseballPlayer']]"
Colin_Cloud,[['Person']]
FIGHTLAND,[['Company']]
FIGHTLAND,"[['Website', 'Work']]"
TekiLatex,"[['Person', 'Artist', 'MusicalArtist']]"
sarahchurchwell,[['Person']]
iamtaylorgray,[['Actor']]
KaraLindsay1,[['Actor']]
tellyleung,[['Person']]
MoetHennessy,"[['Company', 'Organisation']]"
AmbaShepherd,"[['Person', 'Artist', 'MusicalArtist']]"
StevePerryMusic,"[['Person', 'Artist', 'MusicalArtist']]"
pramsey342,[['MovieDirector']]
Dillards,[['Company']]
GeekSquad,"[['Company', 'Organisation']]"
vijayiyer,"[['Person', 'Artist', 'MusicalArtist']]"
connorcarrick,"[['Person', 'Athlete', 'IceHockeyPlayer', 'WinterSportPlayer']]"
jessdegouw,[['Actor']]
JekalynCarr,"[['Person', 'Artist', 'MusicalArtist']]"
YeardleySmith,[['Actor']]
King_Diamond,"[['Person', 'Artist', 'MusicalArtist']]"
mchancecnn,[['Journalist']]
PHXRisingFC,"[['Organisation', 'SoccerClub', 'SportsClub']]"
diiorioanthony,[['BusinessPerson']]
polkaudio,"[['Company', 'Organisation']]"
sliccardo,"[['Person', 'Politician', 'Politician']]"
MaryDimino,[['Actor']]
SajeWellness,[['Company']]
Tiffallon,"[['Person', 'PlayboyPlaymate']]"
disco_biscuits,"[['Band', 'Organisation', 'Group']]"
MagsVisaggs,"[['Person', 'Writer']]"
SPressfield,"[['Person', 'Writer']]"
rkhoo,[['BusinessPerson']]
catherine_mayer,[['Person']]
salemredsox,[['Company']]
salemredsox,[['SportsTeam']]
AnnCleeves,"[['Person', 'Writer']]"
ronmarz,"[['Person', 'Artist', 'ComicsCreator']]"
dotnetfdn,[['Organisation']]
RealEGDaily,[['Actor']]
Frauenfelder,[['Journalist']]
keeleyscorner,"[['Person', 'Model']]"
j1berger,[['Person']]
alistairbrammer,[['Actor']]
OliverKamm,[['Person']]
ManuIntiraymi,[['Actor']]
mikegesicki,"[['Person', 'AmericanFootballPlayer', 'Athlete', 'GridironFootballPlayer']]"
thetwilightsad,"[['Person', 'Artist', 'MusicalArtist']]"
GregPlitt,"[['Person', 'Model']]"
randikayeCNN,[['Journalist']]
envirodefence,[['Organisation']]
_Richboy,"[['Person', 'Artist', 'MusicalArtist']]"
Amica,"[['Company', 'Organisation']]"
GilpinPeri,[['Actor']]
FLLFlyer,"[['Airport', 'ArchitecturalStructure', 'Infrastructure']]"
Cecer_83,"[['Person', 'Athlete', 'IceHockeyPlayer', 'WinterSportPlayer']]"
QuintonLucasKC,"[['Person', 'Politician']]"
tripgabriel,[['Journalist']]
jakesilverstein,[['Person']]
chrisburkard,[['Photographer']]
vinography,[['Person']]
lizadonnelly,"[['Person', 'Writer']]"
BonsieTweets,[['Person']]
MarkUdall,"[['Person', 'Politician', 'Politician']]"
TomLlamasABC,[['Journalist']]
paragkhanna,[['Person']]
SCMR,"[['Newspaper', 'WrittenWork', 'PeriodicalLiterature', 'Work']]"
TheBethSherburn,[['Person']]
SteveHelstrip,"[['Person', 'Artist', 'MusicalArtist']]"
DataKind,[['Organisation']]
WeyesBlood,"[['Person', 'Artist', 'MusicalArtist']]"
juliephenderson,"[['Person', 'Model']]"
DJNUMARK,"[['Person', 'Artist', 'MusicalArtist']]"
HellcatRecords,"[['Company', 'Organisation', 'RecordLabel']]"
REALSteamboat,"[['Person', 'Athlete', 'Wrestler']]"
TheGuyPearce,[['Person']]
NCRMuseum,[['Building']]
Tulane,"[['University', 'Organisation', 'EducationalInstitution']]"
kennylark,"[['Person', 'Artist', 'MusicalArtist']]"
WEForg,[['Organisation']]
FolgerLibrary,"[['Library', 'EducationalInstitution', 'Organisation']]"
JOSHRYANPHOTO,[['Photographer']]
FolgerLibrary,[['Museum']]
Sin_City_803,"[['Person', 'Athlete', 'BasketballPlayer']]"
DigitalPromise,[['Organisation']]
InkstoneNews,"[['Website', 'Work']]"
zohosocial,[['Company']]
netimpact,[['Company']]
TATKylla,[['Organisation']]
DavidDeutschOxf,"[['Person', 'Scientist']]"
chercalvin,[['Journalist']]
wwborders,"[['Magazine', 'WrittenWork', 'PeriodicalLiterature', 'Work']]"
HueyDunbar,"[['Person', 'Artist', 'MusicalArtist']]"
Pat_Field,[['Person']]
priscillafaia,[['Actor']]
PortkeyGames,"[['Company', 'Organisation']]"
RethinkRobotics,"[['Company', 'Organisation']]"
FAWNI,[['Actor']]
wrabel,"[['Person', 'Artist', 'MusicalArtist']]"
BBCPallab,[['Journalist']]
NWSDesMoines,"[['Company', 'Organisation']]"
NWSDesMoines,"[['GovernmentAgency', 'Organisation']]"
DijonTalton,[['Actor']]
laniricketts10,"[['Person', 'Athlete', 'BaseballPlayer']]"
Eisley,"[['Band', 'Organisation', 'Group']]"
zaneholtz,[['Actor']]
DavePasch,[['Person']]
registerguard,"[['Newspaper', 'WrittenWork', 'PeriodicalLiterature', 'Work']]"
joshrthompson,[['Person']]
A_i,"[['Company', 'Organisation']]"
LAGalaxy_Es,"[['SportsTeam', 'Organisation']]"
LAGalaxy_Es,"[['SoccerClub', 'SportsClub', 'Organisation']]"
Danwinnik34,"[['Person', 'Athlete', 'IceHockeyPlayer', 'WinterSportPlayer']]"
RepGregoryMeeks,"[['Person', 'Politician', 'Politician']]"
centennial_park,[None]
LEEandLOW,"[['Company', 'Publisher', 'Organisation']]"
DanaGoldstein,[['Journalist']]
DonJohnson,[['Actor']]
wickedarmstrong,[['Actor']]
PaulNicklen,[['Person']]
NavyPier,[None]
XilinxInc,[['Company']]
megmyers,"[['Person', 'Artist', 'MusicalArtist']]"
JimZub,"[['Person', 'Writer']]"
bostonsci,"[['Company', 'Organisation']]"
sidrosenberg,[['Journalist']]
lily_cade,[['Actor']]
hot937,"[['RadioStation', 'Broadcaster', 'Organisation']]"
hot937,[['Station']]
berlinmarathonE,[['MotorsportSeason']]
JUULvapor,"[['Company', 'Organisation']]"
0goudelock,"[['Person', 'Athlete', 'BasketballPlayer']]"
mobileiron,[['Company']]
HackinTimSeeley,[['Person']]
snowleopards,[['Organisation']]
sarahhabel,[['Actor']]
findmypast,"[['Company', 'Organisation']]"
AHSAAUpdates,[['Organisation']]
RepRoybalAllard,"[['Person', 'Politician', 'Politician']]"
jberrebi,[['Person']]
loserboy,[['RadioHost']]
kassmorganbooks,"[['Person', 'Writer']]"
IainLoveTheatre,[['Person']]
Music_Canada,[['Organisation']]
B95Fresno,[['Station']]
B95Fresno,"[['RadioStation', 'Broadcaster', 'Organisation']]"
MuraiHiro,[['MovieDirector']]
DGMHQ,[['Band']]
Primerica,"[['Company', 'Bank', 'Organisation']]"
Linsley71,"[['Person', 'AmericanFootballPlayer', 'Athlete', 'GridironFootballPlayer']]"
suitsupply,"[['Company', 'Organisation']]"
rus,[['Person']]
Twigy15,"[['Person', 'Athlete', 'IceHockeyPlayer', 'WinterSportPlayer']]"
Blick_Art,"[['Company', 'Organisation']]"
deantak,[['Journalist']]
JakeShimabukuro,"[['Person', 'Artist', 'MusicalArtist']]"
FunnyAida,[['Actor']]
sfbike,[['PersonFunction']]
sfbike,"[['Company', 'Organisation']]"
francesarnold,"[['Scientist', 'Person']]"
francesarnold,"[['Politician', 'Person']]"
alinebmckenna,"[['Person', 'Writer']]"
GarettBischoff,"[['Person', 'Athlete', 'Wrestler']]"
UCFnews,"[['Newspaper', 'WrittenWork', 'PeriodicalLiterature', 'Work']]"
MichaelFinley,"[['Person', 'Athlete', 'BasketballPlayer']]"
ChantellePaige,"[['Person', 'Artist', 'MusicalArtist']]"
olesyarulin,[['Actor']]
DAMEGREASE,"[['Person', 'Artist', 'MusicalArtist']]"
ToddDulaney,"[['Person', 'Artist', 'MusicalArtist']]"
wzpl,[['Station']]
wzpl,"[['RadioStation', 'Broadcaster', 'Organisation']]"
BronyCon,"[['Convention', 'Event', 'SocietalEvent']]"
tommy_stinson,"[['Person', 'Artist', 'MusicalArtist']]"
dominickevans,[['Person']]
CatherineForNV,"[['Person', 'Politician', 'Politician']]"
JDCLASSIC,"[['Event', 'GolfTournament', 'SportsEvent', 'SocietalEvent', 'Tournament']]"
LeButcherettes,"[['Band', 'Organisation', 'Group']]"
dailyburn,"[['Website', 'Work']]"
SecElaineChao,"[['Person', 'Politician', 'Politician']]"
shanemcanally,"[['Person', 'Artist', 'MusicalArtist']]"
CitizenGO,"[['Company', 'Organisation']]"
JedMcCaleb,[['Person']]
LaurenBohn,[['Journalist']]
mkwiles,[['Actor']]
dinealonemusic,"[['Company', 'Organisation', 'RecordLabel']]"
everywomanUK,[['Organisation']]
lilycole,[['Person']]
BruceBochy,"[['BaseballPlayer', 'Athlete', 'Person']]"
BruceBochy,"[['SoccerManager', 'Person']]"
MatrixPartners,[['Company']]
matthew_wolff5,"[['Person', 'Athlete', 'GolfPlayer']]"
WhirlpoolCorp,"[['Company', 'Organisation']]"
artvoice,"[['Newspaper', 'Work']]"
artvoice,[['RecordLabel']]
artvoice,"[['Website', 'Work']]"
SodaStreamUSA,"[['Company', 'Organisation']]"
SodaStreamUSA,[['Person']]
RyanCarnes1,[['Actor']]
BrandyZadrozny,[['Journalist']]
Dermstore,"[['Company', 'Organisation']]"
DavidKris,[['Lawyer']]
AafLegends,[None]
PeterRoskam,"[['Person', 'Politician', 'Politician']]"
TaxJusticeNet,"[['Band', 'Organisation']]"
SuperRareGames,"[['Company', 'Organisation']]"
MalloryJansen,[['Actor']]
AGraynor,[['Actor']]
DerekSherinian,"[['Person', 'Artist', 'MusicalArtist']]"
SRoosegaarde,[['Company']]
SageCanaday,"[['Person', 'Athlete']]"
PopMatters,"[['Website', 'Work']]"
hollymaehenry,"[['Person', 'Artist', 'MusicalArtist']]"
taurenwells,"[['Person', 'Artist', 'MusicalArtist']]"
frangeladuo,[['Person']]
SanCiscoMusic,"[['Band', 'Organisation', 'Group']]"
sarahcwestwood,[['Journalist']]
NTVNEWS,[['Station']]
NTVNEWS,[['TelevisionStation']]
ShamierAnderson,[['Actor']]
liannesanderson,"[['Person', 'Athlete', 'SoccerPlayer']]"
OliviaPinupArt,"[['Person', 'Artist']]"
mary_roach,"[['Person', 'Writer']]"
IHSMarkit,"[['Company', 'Organisation']]"
MexicanSummer,"[['Company', 'Organisation', 'RecordLabel']]"
WABI_TV5,[['Station']]
WABI_TV5,[['TelevisionStation']]
ClareDunnMusic,"[['Person', 'Artist', 'MusicalArtist']]"
Ritzcrackers,[['Company']]
PatinkinMandy,[['Person']]
pharmacists,[['Organisation']]
GitHubEng,[['Company']]
GitHubEng,"[['Website', 'Work']]"
SenCarlLevin,"[['Person', 'Politician', 'Politician']]"
Strap_Ent,"[['Person', 'AmericanFootballPlayer', 'Athlete', 'GridironFootballPlayer']]"
ConorLeslie,[['Actor']]
bbymutha,"[['Person', 'Artist', 'MusicalArtist']]"
monese,"[['Company', 'Bank', 'Organisation']]"
GrindSimmons94,"[['Person', 'AmericanFootballPlayer', 'Athlete', 'GridironFootballPlayer']]"
ErinMoriarty_,[['Actor']]
TheDailyIllini,"[['Newspaper', 'WrittenWork', 'PeriodicalLiterature', 'Work']]"
BeatrizRecari,"[['Person', 'Athlete', 'GolfPlayer']]"
callmekrisstat,"[['Person', 'Athlete', 'Wrestler']]"
EricShawnTV,[['Person']]
Pelicanbaseball,[['SportsTeam']]
Pelicanbaseball,[['SoccerClub']]
Robert_Aderholt,"[['Person', 'Politician']]"
combatzone,"[['Company', 'Organisation']]"
smdisco,"[['Band', 'Organisation', 'Group']]"
IFFR,"[['FilmFestival', 'SocietalEvent', 'Event']]"
IFFR,[['Company']]
LlaurenLyle,[['Actor']]
SOPHIANNECARUSO,[['Actor']]
SteveSpangler,[['Person']]
Horizon_Organic,"[['Company', 'Organisation']]"
tommyzbikowski,"[['Person', 'AmericanFootballPlayer', 'Athlete', 'GridironFootballPlayer']]"
RealEdenMccoy,[['Actor']]
1075thegame,"[['Organisation', 'RadioStation', 'Broadcaster']]"
UltimateHCM,"[['Company', 'Organisation']]"
PghBizTimes,[['Company']]
InMobi,[['Company']]
simonwiesenthal,[['Organisation']]
outsports,[['Company']]
veeveeveeveevee,"[['Person', 'Artist', 'MusicalArtist']]"
JamesWolk,[['Actor']]
PlutoTV,"[['Company', 'Organisation']]"
woodhaus2,[['Person']]
ShootingTimes,"[['Magazine', 'WrittenWork', 'PeriodicalLiterature', 'Work']]"
wlgolden,"[['Person', 'Artist', 'MusicalArtist']]"
HelloBleached,"[['Band', 'Organisation', 'Group']]"
PlutonForEver,[['Company']]
PlutonForEver,[['Person']]
JoshLucas,[['Actor']]
MaikaMonroe,[['Actor']]
MurderdollsBand,"[['Band', 'Organisation', 'Group']]"
MrJoeIconis,"[['Person', 'Artist', 'MusicalArtist']]"
yaronherman,"[['Person', 'Artist', 'MusicalArtist']]"
TheFouadAbiad,[['Organisation']]
TheFouadAbiad,"[['Athlete', 'Person']]"
JAMAPsych,"[['AcademicJournal', 'WrittenWork', 'PeriodicalLiterature', 'Work']]"
tippermusic,"[['Person', 'Artist', 'MusicalArtist']]"
Sharaya_J,"[['Person', 'Artist', 'MusicalArtist']]"
AKPressDistro,"[['Company', 'Publisher', 'Organisation']]"
Channel8ABC,[['TelevisionStation']]
Channel8ABC,[['Station']]
OCLC,"[['Company', 'Organisation']]"
Gymboree,"[['Company', 'Organisation']]"
Gymboree,[['Person']]
TheGarfoose,"[['Person', 'Athlete', 'BaseballPlayer']]"
CollectDST,"[['Company', 'Organisation']]"
LonKruger,[['University']]
LonKruger,"[['CollegeCoach', 'Coach', 'Person']]"
ByronPHoward,[['Person']]
NEWBREED04,"[['Person', 'Athlete', 'MartialArtist']]"
SteveGuttbuck,[['Actor']]
ManitobaMoose,"[['HockeyTeam', 'Organisation', 'SportsTeam']]"
jconline,"[['Newspaper', 'WrittenWork', 'PeriodicalLiterature', 'Work']]"
TheWalkmen,"[['Band', 'Organisation', 'Group']]"
arneduncan,"[['Person', 'Politician', 'Politician']]"
salvationarmyuk,[['Organisation']]
swervinirvin_,"[['Person', 'AmericanFootballPlayer', 'Athlete', 'GridironFootballPlayer']]"
360i,"[['Website', 'Work']]"
360i,"[['Company', 'Organisation']]"
marcmartel,"[['Person', 'Artist', 'MusicalArtist']]"
jason_pontin,[['Journalist']]
ADD2theMC,"[['Person', 'Artist', 'MusicalArtist']]"
KDRV,[['TelevisionStation']]
US_TRANSCOM,"[['MilitaryUnit', 'Organisation']]"
milesdavis,"[['Person', 'Artist', 'MusicalArtist']]"
WWNSHINE,[['Company']]
WWNSHINE,"[['WrestlingEvent', 'SportsEvent', 'SocietalEvent', 'Event']]"
BusinessMN,"[['Newspaper', 'WrittenWork', 'PeriodicalLiterature', 'Work']]"
Cdnmooselips33,"[['Person', 'Athlete', 'BaseballPlayer']]"
RaulBenoit,[['Journalist']]
RZIMhq,[['Organisation']]
101wrif,"[['RadioStation', 'Broadcaster', 'Organisation']]"
101wrif,[['Station']]
andrewbfeldman,[['Actor']]
BuzzBuzzHome,[['BiologicalDatabase']]
